user_id,register_date,country,native_language,target_languages,user_type,age_group,gender,learning_goal,cohort
HT_010299,2025-09-08,France,Italian,German|Arabic|Dutch,free,18-24,M,Hobby,2025-09
HT_010300,2025-07-28,Mexico,Arabic,Italian|Japanese|French,premium,18-24,M,Travel,2025-07
HT_010301,2025-07-23,France,English,Spanish,free,25-34,M,Travel,2025-07
HT_010302,2025-12-06,Canada,Korean,French,free,25-34,M,Hobby,2025-12
HT_010303,2025-05-08,Canada,French,Dutch|Spanish|Japanese,premium,35-44,M,Hobby,2025-05
HT_010304,2025-05-10,UK,French,Russian|Korean|Italian,free,25-34,M,Immigration,2025-05
HT_010305,2026-03-03,UK,German,Chinese,free,18-24,F,Exam,2026-03
HT_010306,2025-11-03,Mexico,French,Korean|English|Portuguese,premium,45+,F,Business,2025-11
HT_010307,2025-05-20,Brazil,French,Chinese|Russian|Korean,premium,35-44,F,Business,2025-05
HT_010308,2025-10-15,Japan,Portuguese,Japanese|Italian,free,45+,M,Business,2025-10
HT_010309,2025-10-14,Mexico,Arabic,Portuguese|French,free,35-44,M,Travel,2025-10
HT_010310,2026-03-17,Spain,Portuguese,French|Japanese,premium,18-24,M,Travel,2026-03
HT_010311,2025-12-28,Spain,Portuguese,Spanish,free,25-34,Other,Hobby,2025-12
HT_010312,2025-11-07,USA,Russian,Italian,free,18-24,M,Exam,2025-11
HT_010313,2025-12-17,Brazil,Russian,Japanese|Korean|Chinese,free,18-24,M,Exam,2025-12
HT_010314,2026-03-27,Mexico,Japanese,German|Korean,free,35-44,M,Hobby,2026-03
HT_010315,2025-08-22,France,Korean,Italian|German,premium,35-44,Other,Hobby,2025-08
HT_010316,2025-05-16,Mexico,Korean,Dutch,free,25-34,M,Business,2025-05
HT_010317,2025-07-15,Germany,Korean,German|Japanese|Russian,free,18-24,Other,Exam,2025-07
HT_010318,2025-09-09,UK,Dutch,Korean,free,35-44,M,Hobby,2025-09
HT_010319,2025-06-09,China,Arabic,Dutch,free,25-34,F,Business,2025-06
HT_010320,2025-11-27,Brazil,Chinese,Portuguese|Russian|English,free,25-34,F,Travel,2025-11
HT_010321,2026-02-20,China,Korean,French|English,free,25-34,F,Immigration,2026-02
HT_010322,2026-02-03,Brazil,Portuguese,Italian|Arabic,free,25-34,M,Hobby,2026-02
HT_010323,2025-05-18,Canada,Korean,English,premium,35-44,M,Exam,2025-05
HT_010324,2026-02-28,USA,Spanish,German|Portuguese|Italian,free,35-44,Other,Hobby,2026-02
HT_010325,2025-07-13,UK,Portuguese,Arabic,premium,18-24,M,Exam,2025-07
HT_010326,2025-06-28,Germany,Arabic,Portuguese,free,25-34,Other,Hobby,2025-06
HT_010327,2025-12-28,South Korea,German,Chinese,free,25-34,M,Travel,2025-12
HT_010328,2025-10-18,Brazil,Spanish,English,free,18-24,F,Exam,2025-10
HT_010329,2025-04-25,China,French,Korean,free,18-24,M,Immigration,2025-04
HT_010330,2025-07-23,China,Italian,Russian|Arabic,free,35-44,M,Exam,2025-07
HT_010331,2026-02-11,Mexico,Russian,Portuguese|Arabic,free,25-34,Other,Hobby,2026-02
HT_010332,2025-11-27,Japan,Chinese,Italian|German|Korean,free,25-34,F,Immigration,2025-11
HT_010333,2025-10-02,Spain,Dutch,Russian|Japanese,free,18-24,Other,Business,2025-10
HT_010334,2025-08-01,Spain,Japanese,English,premium,35-44,F,Immigration,2025-08
HT_010335,2025-11-15,China,French,Portuguese,free,45+,M,Hobby,2025-11
HT_010336,2025-08-11,USA,English,German|Italian|Arabic,free,18-24,M,Hobby,2025-08
HT_010337,2025-10-28,China,Korean,English|Arabic|French,free,18-24,F,Hobby,2025-10
HT_010338,2025-10-29,Canada,Dutch,Italian|French,free,25-34,F,Business,2025-10
HT_010339,2025-12-29,Japan,Arabic,Italian|Chinese,free,35-44,Other,Hobby,2025-12
HT_010340,2025-06-15,Spain,German,French|Arabic,free,18-24,M,Travel,2025-06
HT_010341,2025-11-11,Canada,Portuguese,Spanish|English|Arabic,free,18-24,F,Exam,2025-11
HT_010342,2025-05-25,Japan,English,Chinese|German|Dutch,premium,25-34,M,Immigration,2025-05
HT_010343,2026-02-11,USA,Arabic,Dutch,premium,45+,Other,Hobby,2026-02
HT_010344,2025-08-24,France,Russian,German|Chinese,free,18-24,F,Immigration,2025-08
HT_010345,2026-01-25,China,German,Dutch|Japanese|English,free,35-44,M,Business,2026-01
HT_010346,2025-09-06,Australia,French,Japanese|Portuguese|English,free,25-34,F,Immigration,2025-09
HT_010347,2026-02-26,USA,French,Korean|Russian|Japanese,free,35-44,F,Travel,2026-02
HT_010348,2025-07-12,South Korea,Portuguese,English,free,18-24,M,Immigration,2025-07
HT_010349,2025-12-13,USA,Dutch,Japanese|Spanish|Korean,free,18-24,M,Travel,2025-12
HT_010350,2025-07-11,Japan,Russian,Arabic,free,18-24,Other,Hobby,2025-07
HT_010351,2025-06-15,UK,English,Russian|Dutch|Japanese,free,18-24,M,Business,2025-06
HT_010352,2025-10-30,UK,Italian,English,premium,35-44,Other,Exam,2025-10
HT_010353,2025-04-28,Spain,French,Spanish,free,18-24,M,Travel,2025-04
HT_010354,2026-02-20,France,Russian,Korean|Portuguese,free,18-24,F,Business,2026-02
HT_010355,2025-08-06,Brazil,Dutch,Chinese,free,25-34,Other,Business,2025-08
HT_010356,2025-04-30,South Korea,Dutch,Portuguese|German|Spanish,free,18-24,F,Exam,2025-04
HT_010357,2025-11-29,Canada,Dutch,Portuguese|Korean,free,18-24,F,Immigration,2025-11
HT_010358,2025-06-04,France,French,Japanese,free,18-24,Other,Exam,2025-06
HT_010359,2025-09-01,UK,Korean,Portuguese,free,18-24,Other,Hobby,2025-09
HT_010360,2026-01-10,USA,French,Arabic|Italian|English,free,35-44,Other,Immigration,2026-01
HT_010361,2026-03-02,Australia,German,Dutch|Italian,free,18-24,Other,Exam,2026-03
HT_010362,2026-02-17,Mexico,Dutch,Portuguese|Chinese,free,18-24,M,Business,2026-02
HT_010363,2026-03-06,Japan,Chinese,Dutch|Japanese|Spanish,free,25-34,M,Exam,2026-03
HT_010364,2026-02-17,France,Italian,Arabic,free,35-44,Other,Hobby,2026-02
HT_010365,2025-04-12,South Korea,French,Spanish|Dutch,premium,18-24,M,Hobby,2025-04
HT_010366,2025-09-22,Japan,French,Dutch|Russian,free,25-34,M,Travel,2025-09
HT_010367,2026-03-07,Brazil,Korean,Japanese|Chinese,free,35-44,F,Immigration,2026-03
HT_010368,2025-10-06,South Korea,Italian,German|Arabic|English,free,25-34,Other,Immigration,2025-10
HT_010369,2026-02-04,USA,Chinese,French|German,free,25-34,M,Hobby,2026-02
HT_010370,2025-09-17,Mexico,Korean,English|Portuguese|Russian,free,25-34,M,Business,2025-09
HT_010371,2025-07-13,Australia,Italian,Dutch|English,free,18-24,Other,Immigration,2025-07
HT_010372,2026-02-24,Mexico,French,Arabic|Portuguese,free,18-24,F,Business,2026-02
HT_010373,2025-09-11,Germany,Italian,Russian,free,18-24,F,Business,2025-09
HT_010374,2025-09-05,South Korea,Portuguese,Chinese|Korean|French,free,25-34,M,Travel,2025-09
HT_010375,2025-10-15,Germany,Russian,German|Dutch|Italian,free,18-24,Other,Travel,2025-10
HT_010376,2025-10-25,Mexico,Korean,Dutch|Chinese|Japanese,free,18-24,M,Travel,2025-10
HT_010377,2025-08-23,South Korea,English,Chinese,premium,18-24,F,Travel,2025-08
HT_010378,2025-06-13,UK,Italian,Arabic,free,18-24,M,Exam,2025-06
HT_010379,2025-05-01,Germany,Russian,Italian|Korean|Portuguese,free,25-34,F,Hobby,2025-05
HT_010380,2025-05-24,France,Korean,Portuguese|Chinese|German,free,35-44,M,Travel,2025-05
HT_010381,2026-02-28,China,Dutch,Italian,free,18-24,Other,Hobby,2026-02
HT_010382,2025-06-17,USA,Korean,English,free,25-34,M,Travel,2025-06
HT_010383,2025-09-25,Brazil,Spanish,Italian|Dutch|French,free,25-34,F,Exam,2025-09
HT_010384,2025-09-14,UK,Japanese,Spanish,free,45+,M,Hobby,2025-09
HT_010385,2025-11-09,Mexico,Dutch,Italian|Japanese|Korean,premium,18-24,M,Immigration,2025-11
HT_010386,2025-05-23,Mexico,French,Spanish|Chinese,free,18-24,M,Hobby,2025-05
HT_010387,2026-02-26,Mexico,Portuguese,Arabic|Korean|German,free,18-24,Other,Immigration,2026-02
HT_010388,2025-12-10,China,Korean,Italian,free,18-24,F,Hobby,2025-12
HT_010389,2025-09-23,USA,German,Japanese|French|Portuguese,free,18-24,M,Hobby,2025-09
HT_010390,2025-11-21,Japan,Japanese,Spanish,free,35-44,M,Travel,2025-11
HT_010391,2025-09-23,Brazil,Korean,Russian|Spanish,free,25-34,F,Business,2025-09
HT_010392,2025-06-09,USA,Portuguese,Japanese|Italian,free,35-44,Other,Business,2025-06
HT_010393,2025-05-16,Brazil,Dutch,English|Italian,free,35-44,M,Immigration,2025-05
HT_010394,2026-03-31,South Korea,Chinese,German,free,25-34,Other,Business,2026-03
HT_010395,2025-12-12,Canada,Spanish,Dutch,free,18-24,M,Travel,2025-12
HT_010396,2025-11-30,Mexico,Spanish,Portuguese|Dutch|Russian,premium,35-44,F,Travel,2025-11
HT_010397,2025-04-21,France,Italian,German,free,25-34,Other,Immigration,2025-04
HT_010398,2025-08-25,Mexico,Russian,Arabic,free,35-44,F,Exam,2025-08
HT_010399,2025-06-06,Germany,Arabic,Italian|Japanese,free,35-44,M,Business,2025-06
HT_010400,2025-09-05,USA,Russian,Arabic|French,free,25-34,F,Hobby,2025-09
HT_010401,2025-09-25,Canada,Spanish,Chinese,free,25-34,Other,Hobby,2025-09
HT_010402,2025-11-03,Brazil,Portuguese,Dutch,free,18-24,Other,Immigration,2025-11
HT_010403,2026-03-27,Mexico,Arabic,Japanese|Spanish|Italian,free,35-44,F,Exam,2026-03
HT_010404,2026-01-16,France,Korean,Portuguese|Russian|Italian,free,25-34,F,Hobby,2026-01
HT_010405,2025-08-21,Mexico,English,Chinese,free,25-34,F,Travel,2025-08
HT_010406,2025-06-18,Germany,English,Portuguese|Spanish|Chinese,free,25-34,M,Travel,2025-06
HT_010407,2025-12-09,Spain,Italian,Japanese,free,18-24,M,Exam,2025-12
HT_010408,2025-12-09,Brazil,Portuguese,Russian|Japanese,free,25-34,M,Hobby,2025-12
HT_010409,2025-05-18,Brazil,Korean,Spanish|Arabic|German,free,18-24,M,Business,2025-05
HT_010410,2025-07-19,Brazil,Chinese,Arabic|Dutch|Portuguese,free,35-44,F,Business,2025-07
HT_010411,2025-10-04,Canada,Spanish,French|Dutch,free,25-34,Other,Hobby,2025-10
HT_010412,2025-09-15,UK,Dutch,Japanese|Italian,free,25-34,F,Travel,2025-09
HT_010413,2026-03-09,Spain,Arabic,English,premium,25-34,F,Exam,2026-03
HT_010414,2025-12-28,Australia,Korean,Chinese|German|Dutch,free,35-44,M,Immigration,2025-12
HT_010415,2025-05-10,Japan,Russian,German,free,18-24,M,Business,2025-05
HT_010416,2025-10-09,Germany,French,Dutch|Portuguese,free,25-34,M,Business,2025-10
HT_010417,2025-11-15,Japan,Portuguese,Dutch,free,35-44,M,Business,2025-11
HT_010418,2025-07-14,UK,English,Italian|German|Chinese,free,18-24,Other,Business,2025-07
HT_010419,2026-03-08,Brazil,Japanese,Italian|German|Russian,free,18-24,M,Exam,2026-03
HT_010420,2025-08-12,South Korea,French,Russian|Japanese|Arabic,free,18-24,M,Exam,2025-08
HT_010421,2025-04-16,Australia,English,Russian|Arabic,premium,25-34,F,Business,2025-04
HT_010422,2025-12-04,Australia,Spanish,English|Korean,free,35-44,F,Immigration,2025-12
HT_010423,2026-01-29,Japan,Spanish,Dutch|Japanese|German,free,18-24,Other,Immigration,2026-01
HT_010424,2025-05-13,USA,Arabic,Dutch|Italian|French,free,18-24,M,Immigration,2025-05
HT_010425,2025-07-02,Spain,German,Portuguese,free,18-24,M,Business,2025-07
HT_010426,2026-01-08,Australia,Japanese,Dutch,free,25-34,Other,Immigration,2026-01
HT_010427,2025-12-11,Australia,German,Spanish|Korean|French,free,18-24,Other,Travel,2025-12
HT_010428,2025-07-31,Japan,Arabic,Japanese|Italian|French,free,18-24,Other,Travel,2025-07
HT_010429,2025-12-29,UK,Spanish,Korean|Portuguese|French,free,45+,Other,Immigration,2025-12
HT_010430,2026-01-29,Germany,Arabic,Korean,free,18-24,M,Travel,2026-01
HT_010431,2025-08-29,Japan,French,Spanish,free,18-24,M,Hobby,2025-08
HT_010432,2026-01-06,France,English,Dutch|Portuguese,free,25-34,M,Travel,2026-01
HT_010433,2025-12-15,France,Japanese,Korean|Dutch,free,18-24,Other,Exam,2025-12
HT_010434,2026-01-30,France,Spanish,Chinese|English,free,35-44,M,Business,2026-01
HT_010435,2025-07-16,Canada,Portuguese,Italian,free,18-24,Other,Immigration,2025-07
HT_010436,2025-06-15,Australia,French,Chinese|Spanish,free,18-24,Other,Hobby,2025-06
HT_010437,2026-01-18,UK,German,Portuguese,free,25-34,F,Business,2026-01
HT_010438,2026-02-14,Spain,Dutch,French|Russian|Chinese,premium,18-24,F,Hobby,2026-02
HT_010439,2025-06-28,USA,Italian,Korean|Arabic,free,25-34,Other,Business,2025-06
HT_010440,2025-04-18,Australia,Dutch,Arabic,free,35-44,M,Immigration,2025-04
HT_010441,2025-06-03,Spain,Portuguese,Japanese,free,45+,F,Travel,2025-06
HT_010442,2025-10-24,Canada,Russian,French|Japanese|Dutch,free,25-34,Other,Travel,2025-10
HT_010443,2026-03-11,Mexico,Spanish,Russian,free,18-24,Other,Exam,2026-03
HT_010444,2025-06-28,Brazil,French,Chinese|Korean,free,45+,M,Exam,2025-06
HT_010445,2025-06-07,Australia,German,Russian|Portuguese,free,18-24,F,Exam,2025-06
HT_010446,2025-07-11,UK,Portuguese,French|Arabic,free,25-34,M,Business,2025-07
HT_010447,2025-06-21,USA,Arabic,English,free,18-24,F,Travel,2025-06
HT_010448,2025-12-30,France,Russian,English|French|Spanish,free,18-24,F,Business,2025-12
HT_010449,2026-03-26,Germany,Dutch,Russian|Arabic,free,25-34,F,Business,2026-03
HT_010450,2025-04-25,Japan,Arabic,English|Japanese,free,25-34,M,Hobby,2025-04
HT_010451,2025-10-21,Brazil,Spanish,German|Arabic,free,18-24,Other,Immigration,2025-10
HT_010452,2025-10-07,Japan,Portuguese,Japanese,free,18-24,M,Immigration,2025-10
HT_010453,2025-05-01,Canada,Spanish,Italian,free,45+,Other,Exam,2025-05
HT_010454,2025-05-22,Mexico,Dutch,German|Spanish|Korean,free,35-44,M,Travel,2025-05
HT_010455,2025-07-08,Canada,English,Italian|Dutch|Portuguese,free,18-24,Other,Immigration,2025-07
HT_010456,2026-03-04,Mexico,German,Spanish|Korean|French,free,18-24,M,Exam,2026-03
HT_010457,2026-04-10,Canada,Dutch,Arabic|English|Russian,free,25-34,F,Travel,2026-04
HT_010458,2026-02-20,France,German,Dutch,free,25-34,M,Exam,2026-02
HT_010459,2025-06-21,Japan,Arabic,Japanese,free,35-44,M,Travel,2025-06
HT_010460,2025-09-03,Germany,Spanish,English,free,25-34,Other,Business,2025-09
HT_010461,2026-04-10,South Korea,Russian,Japanese,free,18-24,F,Hobby,2026-04
HT_010462,2026-03-31,Brazil,Russian,Arabic,free,18-24,Other,Hobby,2026-03
HT_010463,2025-10-09,Germany,Italian,German,free,25-34,F,Immigration,2025-10
HT_010464,2025-09-16,Spain,Chinese,French|Spanish,free,18-24,F,Exam,2025-09
HT_010465,2026-03-28,UK,Korean,Arabic,free,35-44,Other,Exam,2026-03
HT_010466,2026-03-04,Japan,English,French,free,25-34,Other,Travel,2026-03
HT_010467,2025-11-14,Canada,Arabic,French|Korean,free,25-34,F,Hobby,2025-11
HT_010468,2025-08-16,South Korea,English,Japanese,free,45+,F,Exam,2025-08
HT_010469,2026-01-23,France,Japanese,Spanish|Korean,free,25-34,M,Hobby,2026-01
HT_010470,2025-06-12,Japan,Korean,Portuguese,free,35-44,F,Exam,2025-06
HT_010471,2025-09-01,China,Russian,Korean|Italian,free,25-34,Other,Business,2025-09
HT_010472,2026-04-01,Mexico,Spanish,Russian|German|Korean,free,18-24,F,Business,2026-04
HT_010473,2025-11-16,China,French,English,premium,25-34,F,Business,2025-11
HT_010474,2025-10-18,Spain,Dutch,Japanese|French|Italian,free,18-24,M,Travel,2025-10
HT_010475,2026-03-02,South Korea,Portuguese,Chinese|Dutch|Japanese,free,18-24,M,Hobby,2026-03
HT_010476,2025-06-26,Australia,Portuguese,Spanish|German|Italian,premium,25-34,M,Hobby,2025-06
HT_010477,2026-04-09,France,Korean,Spanish|English|Portuguese,free,25-34,M,Exam,2026-04
HT_010478,2025-10-17,China,Spanish,Portuguese|Chinese,free,25-34,Other,Business,2025-10
HT_010479,2025-12-19,China,Portuguese,Japanese|English,free,35-44,F,Hobby,2025-12
HT_010480,2025-07-03,Japan,Korean,Chinese|Arabic,free,25-34,F,Immigration,2025-07
HT_010481,2025-07-12,Brazil,Korean,Italian,free,18-24,M,Travel,2025-07
HT_010482,2025-11-12,Spain,Portuguese,Russian|English|French,premium,35-44,M,Exam,2025-11
HT_010483,2025-11-24,South Korea,German,Arabic|Russian|French,free,18-24,M,Travel,2025-11
HT_010484,2026-03-01,Australia,French,English|Italian,free,45+,Other,Travel,2026-03
HT_010485,2025-04-22,Brazil,German,Arabic|Chinese,free,25-34,M,Exam,2025-04
HT_010486,2025-05-30,Canada,Korean,Dutch|Spanish|Japanese,premium,18-24,M,Business,2025-05
HT_010487,2025-12-16,France,Russian,Dutch|Korean,free,18-24,F,Hobby,2025-12
HT_010488,2025-08-17,France,Dutch,German|Italian,free,18-24,Other,Business,2025-08
HT_010489,2026-03-24,France,French,English|Russian|Spanish,premium,25-34,F,Exam,2026-03
HT_010490,2025-05-31,Germany,Arabic,Portuguese|English,free,45+,M,Hobby,2025-05
HT_010491,2026-01-11,Spain,Spanish,Russian|Italian,free,18-24,F,Immigration,2026-01
HT_010492,2025-04-21,Japan,Portuguese,German,premium,18-24,Other,Exam,2025-04
HT_010493,2025-05-08,China,Chinese,Dutch|Korean,free,35-44,M,Travel,2025-05
HT_010494,2025-06-15,Brazil,Russian,Chinese|Korean|Portuguese,free,45+,M,Immigration,2025-06
HT_010495,2025-11-15,Australia,Arabic,Chinese|Portuguese,free,45+,M,Business,2025-11
HT_010496,2025-11-05,Mexico,Spanish,Korean|French,free,25-34,F,Exam,2025-11
HT_010497,2025-10-29,Japan,French,Dutch|Korean|German,free,45+,F,Business,2025-10
HT_010498,2026-01-03,Spain,Korean,Japanese|English,free,25-34,M,Immigration,2026-01
HT_010499,2025-11-04,Japan,Japanese,English|Russian|Dutch,free,35-44,F,Exam,2025-11
HT_010500,2026-02-14,China,Italian,Arabic|Spanish|English,free,25-34,M,Immigration,2026-02
HT_010501,2026-04-11,Mexico,Arabic,French|Italian|Korean,free,25-34,F,Immigration,2026-04
HT_010502,2026-01-24,Spain,French,Italian|Japanese,free,25-34,F,Business,2026-01
HT_010503,2025-09-13,UK,German,Chinese|Korean|Japanese,premium,25-34,Other,Travel,2025-09
HT_010504,2025-05-15,China,Japanese,Chinese|Arabic,free,35-44,M,Hobby,2025-05
HT_010505,2025-08-15,France,French,Korean|Russian,premium,35-44,F,Hobby,2025-08
HT_010506,2025-12-15,China,Chinese,English,free,25-34,Other,Business,2025-12
HT_010507,2026-03-08,UK,French,Portuguese,premium,25-34,Other,Hobby,2026-03
HT_010508,2025-05-19,UK,Arabic,German|Dutch,free,18-24,Other,Immigration,2025-05
HT_010509,2025-05-01,UK,Chinese,French,free,18-24,F,Travel,2025-05
HT_010510,2025-10-18,China,Arabic,Chinese,premium,35-44,Other,Hobby,2025-10
HT_010511,2026-03-25,UK,Korean,Russian|Spanish|Italian,free,45+,M,Exam,2026-03
HT_010512,2025-08-26,China,Chinese,Japanese|Korean|Dutch,free,25-34,F,Travel,2025-08
HT_010513,2026-03-24,Brazil,Dutch,Italian|Korean,free,25-34,M,Travel,2026-03
HT_010514,2025-11-22,France,Italian,Arabic,free,35-44,Other,Hobby,2025-11
HT_010515,2025-08-06,Mexico,Korean,German|Italian|Portuguese,premium,25-34,Other,Business,2025-08
HT_010516,2026-01-22,Brazil,French,Arabic|Russian|Spanish,free,18-24,Other,Hobby,2026-01
HT_010517,2025-10-04,Canada,Korean,English|Italian,free,35-44,M,Business,2025-10
HT_010518,2026-04-07,UK,Arabic,Korean|Japanese|Russian,free,25-34,Other,Travel,2026-04
HT_010519,2025-07-15,Brazil,Japanese,Arabic,premium,25-34,Other,Business,2025-07
HT_010520,2025-07-04,Canada,German,Spanish|Japanese|Chinese,free,35-44,Other,Immigration,2025-07
HT_010521,2026-02-05,Brazil,Dutch,Chinese,free,18-24,F,Exam,2026-02
HT_010522,2025-11-11,Japan,Spanish,Korean|German,free,45+,F,Business,2025-11
HT_010523,2026-03-23,Japan,Dutch,English|Japanese,free,18-24,Other,Immigration,2026-03
HT_010524,2025-06-18,Germany,Russian,Korean,free,18-24,M,Immigration,2025-06
HT_010525,2025-10-04,Mexico,English,Arabic,free,25-34,Other,Business,2025-10
HT_010526,2025-10-14,France,Arabic,English,free,25-34,M,Immigration,2025-10
HT_010527,2025-09-11,USA,Dutch,Portuguese|Russian,free,18-24,Other,Exam,2025-09
HT_010528,2025-08-17,France,Italian,Chinese,free,25-34,M,Hobby,2025-08
HT_010529,2025-09-20,UK,German,Portuguese|Spanish,free,45+,F,Immigration,2025-09
HT_010530,2025-11-03,China,Spanish,Japanese|German|Chinese,free,18-24,M,Travel,2025-11
HT_010531,2025-04-20,Australia,Russian,Spanish|English,free,25-34,F,Business,2025-04
HT_010532,2026-03-29,Germany,Chinese,Portuguese|French,free,18-24,Other,Immigration,2026-03
HT_010533,2025-07-25,Mexico,Arabic,English|Spanish|Dutch,premium,18-24,F,Immigration,2025-07
HT_010534,2025-05-03,Brazil,Korean,Dutch,free,18-24,M,Business,2025-05
HT_010535,2025-09-07,South Korea,Italian,Chinese,free,18-24,Other,Travel,2025-09
HT_010536,2025-05-29,Mexico,Italian,English,free,18-24,M,Travel,2025-05
HT_010537,2025-10-23,Canada,Portuguese,Italian|Chinese,free,45+,F,Travel,2025-10
HT_010538,2025-07-13,Brazil,Portuguese,Italian,free,18-24,M,Exam,2025-07
HT_010539,2026-03-16,South Korea,Russian,French,free,35-44,F,Exam,2026-03
HT_010540,2026-02-21,Australia,English,German,free,18-24,M,Travel,2026-02
HT_010541,2025-12-06,Japan,Spanish,Russian|Italian|Dutch,free,25-34,Other,Travel,2025-12
HT_010542,2025-09-23,USA,Chinese,German|French|Russian,free,18-24,Other,Business,2025-09
HT_010543,2025-07-24,Canada,Japanese,Dutch,premium,35-44,Other,Hobby,2025-07
HT_010544,2026-03-09,France,French,Korean|Italian|Russian,free,18-24,M,Exam,2026-03
