pair_id,user_a_id,user_b_id,pair_date,match_success,response_time_hours,conversation_duration_min,messages_exchanged,pair_rating
PAIR_000377,HT_012889,HT_016301,2026-03-28,0,,,0,
PAIR_000378,HT_013391,HT_016652,2025-06-29,1,0.72,6.45,8,4.0
PAIR_000379,HT_012412,HT_013999,2025-06-17,0,,,0,
PAIR_000380,HT_017548,HT_018109,2026-02-01,1,5.04,30.19,10,3.0
PAIR_000381,HT_014453,HT_014525,2026-01-13,0,,,0,
PAIR_000382,HT_018051,HT_019563,2026-03-19,1,1.03,24.97,12,5.0
PAIR_000383,HT_014962,HT_018498,2025-07-19,1,1.02,18.47,6,
PAIR_000384,HT_012305,HT_014484,2026-03-30,0,,,0,
PAIR_000385,HT_014723,HT_016924,2025-04-23,1,1.41,10.29,6,5.0
PAIR_000386,HT_012457,HT_013948,2025-09-04,0,,,0,
PAIR_000387,HT_013821,HT_011618,2026-01-10,0,,,0,
PAIR_000388,HT_014349,HT_013752,2025-07-27,0,,,0,
PAIR_000389,HT_012337,HT_011051,2025-08-20,0,,,0,
PAIR_000390,HT_016187,HT_017704,2026-02-01,1,3.04,13.89,5,
PAIR_000391,HT_016829,HT_017972,2025-09-20,0,,,0,
PAIR_000392,HT_017595,HT_016395,2026-01-17,0,,,0,
PAIR_000393,HT_019338,HT_013957,2025-05-23,1,0.72,23.81,10,
PAIR_000394,HT_010980,HT_016820,2026-03-28,0,,,0,
PAIR_000395,HT_017936,HT_012986,2025-06-13,0,,,0,
PAIR_000396,HT_012373,HT_014136,2026-04-04,0,,,0,
PAIR_000397,HT_013755,HT_016674,2025-09-27,0,,,0,
PAIR_000398,HT_011640,HT_012464,2026-02-16,1,4.35,6.77,7,4.0
PAIR_000399,HT_013541,HT_015759,2025-10-18,0,,,0,
PAIR_000400,HT_010638,HT_016408,2025-07-17,1,0.6,20.9,3,
PAIR_000401,HT_013346,HT_017165,2025-10-21,1,0.55,24.7,8,
PAIR_000402,HT_014773,HT_015018,2026-03-06,1,0.94,37.98,10,5.0
PAIR_000403,HT_010737,HT_010037,2026-01-06,1,4.64,94.37,9,
PAIR_000404,HT_018370,HT_019757,2025-04-19,1,0.18,15.01,2,
PAIR_000405,HT_018404,HT_015076,2026-02-21,0,,,0,
PAIR_000406,HT_014205,HT_019262,2025-12-09,0,,,0,
PAIR_000407,HT_016034,HT_015058,2025-06-06,1,6.27,12.46,7,3.0
PAIR_000408,HT_010705,HT_015958,2025-10-24,0,,,0,
PAIR_000409,HT_019539,HT_012391,2025-06-08,1,0.62,59.53,7,4.0
PAIR_000410,HT_015167,HT_016273,2025-09-07,0,,,0,
PAIR_000411,HT_010258,HT_016104,2025-11-15,0,,,0,
PAIR_000412,HT_014377,HT_019340,2025-05-18,0,,,0,
PAIR_000413,HT_014749,HT_016925,2025-10-01,0,,,0,
PAIR_000414,HT_012853,HT_013250,2026-03-13,1,1.91,39.6,10,3.0
PAIR_000415,HT_016232,HT_017964,2026-01-30,0,,,0,
PAIR_000416,HT_018964,HT_011390,2026-01-13,0,,,0,
PAIR_000417,HT_019169,HT_010704,2026-03-01,1,0.83,57.0,7,3.0
PAIR_000418,HT_016797,HT_015017,2025-08-30,0,,,0,
PAIR_000419,HT_018022,HT_015842,2025-09-24,0,,,0,
PAIR_000420,HT_016567,HT_013965,2025-06-16,0,,,0,
PAIR_000421,HT_019736,HT_016976,2025-11-20,0,,,0,
PAIR_000422,HT_014048,HT_018928,2025-04-21,1,0.44,31.44,15,4.0
PAIR_000423,HT_011729,HT_014661,2025-06-08,1,0.36,44.36,14,
PAIR_000424,HT_016443,HT_019288,2025-09-28,0,,,0,
PAIR_000425,HT_016959,HT_010418,2025-04-21,0,,,0,
PAIR_000426,HT_012338,HT_011585,2025-07-30,0,,,0,
PAIR_000427,HT_019816,HT_010803,2025-07-30,1,0.35,20.46,9,5.0
PAIR_000428,HT_015924,HT_011072,2025-07-09,0,,,0,
PAIR_000429,HT_016982,HT_019835,2026-02-18,0,,,0,
PAIR_000430,HT_013396,HT_011424,2025-09-17,0,,,0,
PAIR_000431,HT_014619,HT_010138,2025-09-01,0,,,0,
PAIR_000432,HT_013838,HT_015049,2025-12-23,0,,,0,
PAIR_000433,HT_018276,HT_019173,2025-12-09,1,0.88,24.62,3,4.0
PAIR_000434,HT_013527,HT_017411,2025-04-25,0,,,0,
PAIR_000435,HT_012859,HT_018520,2025-11-23,0,,,0,
PAIR_000436,HT_010677,HT_017883,2025-07-18,1,2.74,6.12,11,3.0
PAIR_000437,HT_010394,HT_019136,2026-03-18,0,,,0,
PAIR_000438,HT_016203,HT_010998,2025-10-01,1,1.93,9.11,7,
PAIR_000439,HT_012261,HT_015047,2026-03-27,1,1.64,71.75,5,
PAIR_000440,HT_015240,HT_016176,2026-04-02,0,,,0,
PAIR_000441,HT_017801,HT_018350,2025-08-22,0,,,0,
PAIR_000442,HT_016746,HT_012213,2026-03-24,0,,,0,
PAIR_000443,HT_014694,HT_013290,2025-08-21,0,,,0,
PAIR_000444,HT_019215,HT_012326,2025-07-30,0,,,0,
PAIR_000445,HT_012136,HT_018946,2025-05-02,0,,,0,
PAIR_000446,HT_017724,HT_010075,2025-10-06,0,,,0,
PAIR_000447,HT_013842,HT_017466,2025-07-29,0,,,0,
PAIR_000448,HT_019752,HT_012338,2025-06-22,1,3.07,48.47,6,4.0
PAIR_000449,HT_011468,HT_019854,2025-05-24,1,0.5,39.31,10,5.0
PAIR_000450,HT_019770,HT_015249,2025-09-25,0,,,0,
PAIR_000451,HT_016292,HT_018825,2025-09-11,0,,,0,
PAIR_000452,HT_019180,HT_014338,2026-02-22,1,0.9,27.83,10,5.0
PAIR_000453,HT_018440,HT_010387,2025-12-27,1,2.6,4.01,9,3.0
PAIR_000454,HT_017947,HT_015469,2026-01-10,0,,,0,
PAIR_000455,HT_019446,HT_016445,2025-05-09,0,,,0,
PAIR_000456,HT_017321,HT_018227,2025-06-19,0,,,0,
PAIR_000457,HT_019818,HT_016308,2025-06-28,0,,,0,
PAIR_000458,HT_013902,HT_010212,2026-01-24,0,,,0,
PAIR_000459,HT_019065,HT_019620,2026-02-27,0,,,0,
PAIR_000460,HT_010344,HT_013652,2025-11-02,1,0.12,10.46,8,3.0
PAIR_000461,HT_015858,HT_015584,2025-09-06,0,,,0,
PAIR_000462,HT_015026,HT_012398,2026-03-26,1,0.13,11.39,5,4.0
PAIR_000463,HT_016588,HT_019422,2026-02-24,1,2.18,26.32,7,4.0
PAIR_000464,HT_014412,HT_015198,2026-01-09,0,,,0,
PAIR_000465,HT_018554,HT_019632,2026-02-16,0,,,0,
PAIR_000466,HT_013547,HT_015543,2025-07-20,0,,,0,
PAIR_000467,HT_011811,HT_013722,2025-09-02,0,,,0,
PAIR_000468,HT_015125,HT_019169,2025-06-29,0,,,0,
PAIR_000469,HT_015253,HT_016626,2026-01-24,1,1.67,36.38,6,
PAIR_000470,HT_015061,HT_015958,2025-10-31,1,3.8,50.33,7,4.0
PAIR_000471,HT_016693,HT_013416,2025-11-21,0,,,0,
PAIR_000472,HT_010148,HT_010525,2026-01-01,0,,,0,
PAIR_000473,HT_016438,HT_019010,2026-02-03,1,0.36,34.44,7,
PAIR_000474,HT_017445,HT_013756,2025-05-15,1,3.09,46.91,9,4.0
PAIR_000475,HT_010880,HT_014453,2026-03-15,0,,,0,
PAIR_000476,HT_016429,HT_010159,2025-11-30,0,,,0,
PAIR_000477,HT_017480,HT_011002,2025-04-21,0,,,0,
PAIR_000478,HT_018646,HT_016565,2025-05-22,0,,,0,
PAIR_000479,HT_013653,HT_019050,2026-01-26,1,1.2,46.3,9,3.0
PAIR_000480,HT_014857,HT_015216,2025-06-26,0,,,0,
PAIR_000481,HT_019988,HT_012922,2026-03-11,0,,,0,
PAIR_000482,HT_010491,HT_013232,2025-08-24,0,,,0,
PAIR_000483,HT_015026,HT_016495,2025-06-01,0,,,0,
PAIR_000484,HT_010299,HT_018454,2025-10-29,1,3.15,23.52,13,
PAIR_000485,HT_017780,HT_017126,2026-01-07,0,,,0,
PAIR_000486,HT_010870,HT_011686,2025-11-27,1,0.45,10.69,12,3.0
PAIR_000487,HT_018166,HT_019342,2025-09-09,0,,,0,
PAIR_000488,HT_010162,HT_019921,2025-07-25,1,0.35,34.13,11,3.0
PAIR_000489,HT_010758,HT_012476,2025-04-18,1,1.27,21.93,8,
PAIR_000490,HT_010776,HT_017228,2025-10-18,0,,,0,
PAIR_000491,HT_017748,HT_019681,2025-12-09,1,0.86,59.78,12,
PAIR_000492,HT_014641,HT_014969,2026-02-08,1,0.38,17.99,6,5.0
PAIR_000493,HT_012799,HT_010534,2025-08-28,0,,,0,
PAIR_000494,HT_017865,HT_013194,2025-11-20,0,,,0,
PAIR_000495,HT_016463,HT_015214,2025-06-01,1,0.72,36.59,13,5.0
PAIR_000496,HT_019796,HT_015908,2025-05-24,0,,,0,
PAIR_000497,HT_014262,HT_018120,2025-04-14,0,,,0,
PAIR_000498,HT_011769,HT_015914,2025-10-14,1,0.96,16.0,10,
PAIR_000499,HT_011928,HT_012215,2026-02-12,0,,,0,
PAIR_000500,HT_018725,HT_010351,2025-10-21,0,,,0,
PAIR_000501,HT_013473,HT_017394,2025-09-10,0,,,0,
PAIR_000502,HT_012479,HT_014479,2025-04-30,0,,,0,
PAIR_000503,HT_017250,HT_010869,2025-09-26,0,,,0,
PAIR_000504,HT_013403,HT_014008,2025-10-06,1,3.54,23.29,6,5.0
PAIR_000505,HT_010423,HT_016818,2025-08-17,0,,,0,
PAIR_000506,HT_016200,HT_012202,2025-10-19,0,,,0,
PAIR_000507,HT_013551,HT_018885,2025-08-07,1,1.27,43.91,9,5.0
PAIR_000508,HT_013718,HT_011636,2025-10-06,0,,,0,
PAIR_000509,HT_017595,HT_011990,2025-11-13,1,0.55,4.95,7,
PAIR_000510,HT_017918,HT_015293,2026-02-23,0,,,0,
PAIR_000511,HT_011939,HT_015450,2026-03-30,0,,,0,
PAIR_000512,HT_016727,HT_016672,2026-01-26,1,0.24,49.04,13,4.0
PAIR_000513,HT_014345,HT_010456,2025-09-12,1,1.44,36.01,9,
PAIR_000514,HT_014690,HT_010543,2026-01-23,0,,,0,
PAIR_000515,HT_012001,HT_018609,2025-09-02,1,0.9,14.93,7,
PAIR_000516,HT_016827,HT_012880,2025-04-22,0,,,0,
PAIR_000517,HT_015974,HT_014798,2025-08-05,0,,,0,
PAIR_000518,HT_019329,HT_014614,2026-03-10,1,1.45,24.29,2,5.0
PAIR_000519,HT_011210,HT_012739,2025-07-09,1,0.23,52.43,7,
PAIR_000520,HT_012460,HT_016233,2025-06-24,0,,,0,
PAIR_000521,HT_016965,HT_017167,2025-11-30,0,,,0,
PAIR_000522,HT_013849,HT_013049,2025-06-19,1,1.42,15.4,10,3.0
PAIR_000523,HT_012136,HT_015763,2025-08-07,1,0.74,16.76,6,4.0
PAIR_000524,HT_013854,HT_016181,2025-10-05,1,0.26,27.95,7,4.0
PAIR_000525,HT_014487,HT_017517,2025-08-24,1,1.8,29.22,6,4.0
PAIR_000526,HT_015360,HT_014199,2025-09-30,1,1.1,42.76,5,5.0
PAIR_000527,HT_013224,HT_012956,2025-11-12,1,2.61,48.86,13,3.0
PAIR_000528,HT_019119,HT_019698,2025-11-01,0,,,0,
PAIR_000529,HT_015819,HT_012488,2025-08-11,0,,,0,
PAIR_000530,HT_013015,HT_016085,2026-02-22,1,1.84,34.22,7,
PAIR_000531,HT_019992,HT_016293,2025-09-27,1,0.05,59.93,6,5.0
PAIR_000532,HT_010881,HT_019227,2025-08-13,0,,,0,
PAIR_000533,HT_013795,HT_015913,2026-02-14,0,,,0,
PAIR_000534,HT_010211,HT_012158,2025-04-23,0,,,0,
PAIR_000535,HT_016686,HT_017093,2026-03-28,0,,,0,
PAIR_000536,HT_011909,HT_012806,2025-10-11,1,8.85,62.94,6,3.0
PAIR_000537,HT_012229,HT_010664,2026-03-13,1,0.08,23.33,5,3.0
PAIR_000538,HT_016706,HT_010315,2026-02-21,0,,,0,
PAIR_000539,HT_010019,HT_013669,2025-05-11,1,6.24,18.5,11,5.0
PAIR_000540,HT_015028,HT_018251,2025-12-25,0,,,0,
PAIR_000541,HT_015903,HT_012539,2025-12-11,0,,,0,
PAIR_000542,HT_013201,HT_016725,2025-04-27,1,1.56,39.5,4,4.0
PAIR_000543,HT_011245,HT_010070,2025-04-18,0,,,0,
PAIR_000544,HT_017969,HT_015874,2025-08-28,0,,,0,
PAIR_000545,HT_015959,HT_019857,2025-09-25,1,0.63,36.01,11,4.0
PAIR_000546,HT_013819,HT_010975,2026-03-30,0,,,0,
PAIR_000547,HT_013707,HT_010672,2025-06-21,0,,,0,
PAIR_000548,HT_016104,HT_011695,2026-03-10,0,,,0,
PAIR_000549,HT_014915,HT_012550,2025-07-22,1,1.94,17.29,10,
PAIR_000550,HT_012747,HT_014113,2025-09-11,1,3.16,7.54,10,3.0
PAIR_000551,HT_014331,HT_014665,2026-02-13,1,2.87,29.95,14,
PAIR_000552,HT_014284,HT_010850,2025-08-08,0,,,0,
PAIR_000553,HT_012286,HT_012827,2026-02-15,1,4.3,1.32,8,5.0
PAIR_000554,HT_011082,HT_018496,2025-05-28,0,,,0,
PAIR_000555,HT_011713,HT_013172,2026-03-12,0,,,0,
PAIR_000556,HT_011181,HT_014107,2025-06-14,1,0.71,54.39,6,
PAIR_000557,HT_012367,HT_017679,2025-08-11,0,,,0,
PAIR_000558,HT_018201,HT_010825,2025-07-03,0,,,0,
PAIR_000559,HT_012918,HT_017729,2026-02-16,1,0.03,16.05,11,
PAIR_000560,HT_017060,HT_012727,2025-10-12,1,1.05,14.07,7,3.0
PAIR_000561,HT_013455,HT_011481,2026-03-15,0,,,0,
PAIR_000562,HT_014433,HT_018487,2025-06-03,0,,,0,
PAIR_000563,HT_016174,HT_011947,2025-04-17,0,,,0,
PAIR_000564,HT_014784,HT_010150,2025-07-29,1,1.39,22.3,4,4.0
PAIR_000565,HT_014320,HT_018800,2025-05-11,1,0.53,46.0,10,3.0
PAIR_000566,HT_011938,HT_017453,2025-08-15,1,4.39,14.68,10,4.0
PAIR_000567,HT_011180,HT_011031,2025-11-25,1,0.31,13.25,5,3.0
PAIR_000568,HT_014205,HT_019830,2025-10-29,1,0.0,46.5,5,3.0
PAIR_000569,HT_014183,HT_015317,2026-01-06,0,,,0,
PAIR_000570,HT_014641,HT_019826,2026-02-05,1,0.57,11.79,10,
PAIR_000571,HT_019064,HT_015889,2026-01-24,0,,,0,
PAIR_000572,HT_016438,HT_019941,2025-09-08,1,2.32,53.75,4,4.0
PAIR_000573,HT_019336,HT_016517,2026-01-13,0,,,0,
PAIR_000574,HT_019734,HT_012690,2025-09-22,0,,,0,
PAIR_000575,HT_016725,HT_017389,2026-04-10,1,2.5,28.89,7,
PAIR_000576,HT_012870,HT_012109,2025-10-26,1,6.28,26.35,5,
PAIR_000577,HT_013809,HT_015965,2026-02-23,0,,,0,
PAIR_000578,HT_016194,HT_013902,2026-02-28,0,,,0,
PAIR_000579,HT_013970,HT_017595,2025-10-14,1,2.92,57.36,8,
PAIR_000580,HT_010219,HT_016539,2026-03-18,0,,,0,
PAIR_000581,HT_012632,HT_013209,2025-06-12,1,2.11,19.3,8,
PAIR_000582,HT_011927,HT_018147,2025-10-01,0,,,0,
PAIR_000583,HT_015884,HT_010762,2025-08-05,1,0.24,4.15,3,5.0
PAIR_000584,HT_014510,HT_010021,2025-08-30,1,0.27,27.38,5,5.0
PAIR_000585,HT_018111,HT_013452,2025-06-29,1,6.62,87.97,8,4.0
PAIR_000586,HT_016068,HT_015610,2026-02-20,1,0.62,29.43,5,
PAIR_000587,HT_010753,HT_012405,2026-04-07,1,0.71,28.33,7,3.0
PAIR_000588,HT_012660,HT_015802,2026-01-11,0,,,0,
PAIR_000589,HT_013458,HT_011388,2025-11-01,1,0.52,26.0,10,4.0
PAIR_000590,HT_017201,HT_016673,2025-07-17,0,,,0,
PAIR_000591,HT_019554,HT_018109,2025-07-10,0,,,0,
PAIR_000592,HT_015133,HT_018789,2026-03-07,1,0.91,14.25,11,5.0
PAIR_000593,HT_019152,HT_017971,2026-01-15,1,1.27,15.12,3,4.0
PAIR_000594,HT_014929,HT_017279,2026-02-03,0,,,0,
PAIR_000595,HT_016283,HT_019923,2026-01-26,0,,,0,
PAIR_000596,HT_017833,HT_018712,2025-12-28,0,,,0,
PAIR_000597,HT_011632,HT_018600,2025-09-09,0,,,0,
PAIR_000598,HT_016698,HT_015534,2025-05-09,0,,,0,
PAIR_000599,HT_019267,HT_012519,2026-02-15,0,,,0,
PAIR_000600,HT_010558,HT_010065,2026-03-17,0,,,0,
PAIR_000601,HT_018961,HT_014950,2025-04-19,0,,,0,
PAIR_000602,HT_013173,HT_012191,2025-11-24,1,1.99,9.28,8,
PAIR_000603,HT_019764,HT_014461,2025-08-04,0,,,0,
PAIR_000604,HT_014029,HT_013116,2026-01-05,0,,,0,
PAIR_000605,HT_011843,HT_014469,2026-01-30,1,1.13,22.1,8,5.0
PAIR_000606,HT_011801,HT_018500,2026-04-06,0,,,0,
PAIR_000607,HT_019270,HT_012300,2025-10-16,1,6.47,25.94,13,
PAIR_000608,HT_014322,HT_013580,2025-10-28,0,,,0,
PAIR_000609,HT_017835,HT_015615,2025-10-16,0,,,0,
PAIR_000610,HT_019272,HT_015820,2025-05-21,1,1.3,31.99,7,4.0
PAIR_000611,HT_012704,HT_018958,2026-04-04,1,0.02,38.99,7,5.0
PAIR_000612,HT_011444,HT_012876,2025-10-31,0,,,0,
PAIR_000613,HT_010384,HT_015467,2026-03-29,1,1.31,21.19,7,4.0
PAIR_000614,HT_018427,HT_017007,2025-11-27,0,,,0,
PAIR_000615,HT_014350,HT_018314,2026-02-13,0,,,0,
PAIR_000616,HT_011323,HT_018841,2025-07-25,0,,,0,
PAIR_000617,HT_018032,HT_014856,2025-12-31,0,,,0,
PAIR_000618,HT_018242,HT_014906,2026-02-14,0,,,0,
PAIR_000619,HT_018154,HT_010516,2026-04-06,1,1.0,30.11,8,
PAIR_000620,HT_019125,HT_010106,2026-01-01,1,5.01,28.03,3,
PAIR_000621,HT_016961,HT_018809,2025-05-05,0,,,0,
PAIR_000622,HT_018479,HT_010386,2026-02-28,1,0.39,17.92,14,5.0
PAIR_000623,HT_013941,HT_015639,2025-04-25,0,,,0,
PAIR_000624,HT_017133,HT_010020,2025-05-06,0,,,0,
PAIR_000625,HT_013959,HT_019164,2025-10-25,1,1.79,40.78,4,5.0
PAIR_000626,HT_017667,HT_014546,2025-07-01,0,,,0,
PAIR_000627,HT_017423,HT_019041,2026-01-11,0,,,0,
PAIR_000628,HT_010204,HT_016729,2025-08-13,0,,,0,
PAIR_000629,HT_018064,HT_011271,2025-09-18,0,,,0,
PAIR_000630,HT_016327,HT_013292,2025-05-14,1,5.65,29.05,9,5.0
PAIR_000631,HT_018437,HT_016037,2026-01-30,0,,,0,
PAIR_000632,HT_012502,HT_017347,2025-06-19,1,0.27,40.89,5,5.0
PAIR_000633,HT_017912,HT_017583,2025-06-30,1,2.61,40.6,12,4.0
PAIR_000634,HT_018247,HT_011162,2026-02-05,1,1.79,8.7,7,4.0
PAIR_000635,HT_014291,HT_012022,2025-07-25,0,,,0,
PAIR_000636,HT_016167,HT_015398,2025-07-16,0,,,0,
PAIR_000637,HT_015345,HT_011299,2026-01-28,1,0.62,5.13,14,
PAIR_000638,HT_019146,HT_017364,2025-05-01,1,3.29,43.71,13,5.0
PAIR_000639,HT_015404,HT_018209,2025-06-16,1,0.05,5.62,10,4.0
PAIR_000640,HT_015613,HT_015450,2025-04-23,1,0.28,18.7,11,3.0
PAIR_000641,HT_019242,HT_016151,2025-09-09,0,,,0,
PAIR_000642,HT_014449,HT_010356,2026-03-17,0,,,0,
PAIR_000643,HT_015558,HT_019328,2025-10-27,1,2.24,26.38,8,4.0
PAIR_000644,HT_012811,HT_013412,2026-02-07,0,,,0,
PAIR_000645,HT_013599,HT_016078,2025-06-25,1,1.13,14.54,8,5.0
PAIR_000646,HT_013478,HT_012963,2025-08-28,0,,,0,
PAIR_000647,HT_012171,HT_012557,2025-07-20,0,,,0,
PAIR_000648,HT_018083,HT_015585,2025-08-04,0,,,0,
PAIR_000649,HT_013684,HT_015079,2025-09-16,0,,,0,
PAIR_000650,HT_015533,HT_013461,2025-05-23,1,2.78,19.72,6,3.0
PAIR_000651,HT_013342,HT_014028,2025-07-29,0,,,0,
PAIR_000652,HT_015241,HT_018338,2026-03-09,1,1.03,16.11,7,4.0
PAIR_000653,HT_019430,HT_012931,2025-11-07,1,0.68,29.23,4,
PAIR_000654,HT_012908,HT_011996,2025-09-16,0,,,0,
PAIR_000655,HT_011734,HT_014708,2025-06-14,0,,,0,
PAIR_000656,HT_012688,HT_012404,2025-08-12,1,1.83,26.37,6,
PAIR_000657,HT_015361,HT_013383,2026-04-05,0,,,0,
PAIR_000658,HT_017353,HT_016091,2025-12-21,0,,,0,
PAIR_000659,HT_018659,HT_012556,2025-10-03,1,1.88,8.95,11,5.0
PAIR_000660,HT_014394,HT_018337,2025-05-11,0,,,0,
PAIR_000661,HT_010450,HT_013309,2026-02-24,0,,,0,
PAIR_000662,HT_011648,HT_018321,2025-06-16,0,,,0,
PAIR_000663,HT_011729,HT_012836,2025-05-17,1,0.03,11.11,9,4.0
PAIR_000664,HT_017297,HT_010704,2025-09-29,1,1.14,29.62,4,4.0
PAIR_000665,HT_014428,HT_013367,2025-10-18,0,,,0,
PAIR_000666,HT_015835,HT_019873,2025-08-07,0,,,0,
PAIR_000667,HT_011741,HT_011427,2025-05-06,0,,,0,
PAIR_000668,HT_012323,HT_014971,2025-05-14,0,,,0,
PAIR_000669,HT_019910,HT_015783,2025-05-14,0,,,0,
PAIR_000670,HT_014298,HT_017584,2025-11-16,1,1.78,18.51,7,4.0
PAIR_000671,HT_017095,HT_010111,2025-10-11,1,0.57,13.77,11,5.0
PAIR_000672,HT_017859,HT_015026,2026-04-12,0,,,0,
PAIR_000673,HT_018744,HT_018413,2025-12-18,1,0.45,11.65,9,5.0
PAIR_000674,HT_019945,HT_019498,2025-06-27,0,,,0,
PAIR_000675,HT_016262,HT_018092,2025-07-29,0,,,0,
PAIR_000676,HT_010944,HT_014578,2025-12-12,0,,,0,
PAIR_000677,HT_014325,HT_016137,2026-03-29,0,,,0,
PAIR_000678,HT_014278,HT_019511,2026-02-14,0,,,0,
PAIR_000679,HT_013215,HT_016352,2026-02-03,0,,,0,
PAIR_000680,HT_014467,HT_019711,2025-10-11,1,4.51,53.15,9,
PAIR_000681,HT_015427,HT_018313,2025-07-13,0,,,0,
PAIR_000682,HT_010778,HT_017221,2025-06-15,0,,,0,
PAIR_000683,HT_018291,HT_015582,2025-10-10,1,1.17,39.59,6,4.0
PAIR_000684,HT_010519,HT_010713,2025-12-11,1,1.05,7.71,7,4.0
PAIR_000685,HT_018765,HT_014712,2026-01-23,1,0.68,44.29,11,3.0
PAIR_000686,HT_016719,HT_019829,2026-02-25,0,,,0,
PAIR_000687,HT_014574,HT_013650,2025-05-12,0,,,0,
PAIR_000688,HT_014758,HT_014572,2025-08-23,1,1.41,20.81,11,
PAIR_000689,HT_018405,HT_015484,2026-01-19,0,,,0,
PAIR_000690,HT_014720,HT_012400,2025-07-11,0,,,0,
PAIR_000691,HT_016991,HT_017610,2026-02-10,1,2.37,11.87,2,4.0
PAIR_000692,HT_018417,HT_017543,2025-07-01,0,,,0,
PAIR_000693,HT_018446,HT_017048,2025-08-09,0,,,0,
PAIR_000694,HT_012477,HT_010888,2026-03-11,1,2.54,27.23,2,5.0
PAIR_000695,HT_013034,HT_013284,2025-06-29,1,4.43,76.29,6,4.0
PAIR_000696,HT_011745,HT_017536,2025-04-17,1,0.99,13.27,11,4.0
PAIR_000697,HT_011213,HT_010908,2025-05-17,0,,,0,
PAIR_000698,HT_017691,HT_018140,2025-09-30,0,,,0,
PAIR_000699,HT_012938,HT_017715,2025-12-12,1,1.52,13.77,6,
PAIR_000700,HT_011732,HT_013355,2026-01-07,0,,,0,
PAIR_000701,HT_014472,HT_011695,2025-06-22,0,,,0,
PAIR_000702,HT_010423,HT_015671,2025-08-31,1,4.52,25.75,4,4.0
PAIR_000703,HT_010996,HT_017470,2025-08-13,0,,,0,
PAIR_000704,HT_017714,HT_011538,2025-09-18,0,,,0,
PAIR_000705,HT_016780,HT_015830,2026-01-18,0,,,0,
PAIR_000706,HT_010428,HT_014468,2026-02-14,1,1.98,6.13,7,4.0
PAIR_000707,HT_012398,HT_011648,2025-10-25,1,0.81,20.65,8,5.0
PAIR_000708,HT_016951,HT_018345,2025-07-29,1,4.2,64.18,7,4.0
PAIR_000709,HT_015125,HT_015551,2025-10-15,0,,,0,
PAIR_000710,HT_012367,HT_014641,2025-09-15,1,11.74,3.42,8,5.0
PAIR_000711,HT_016062,HT_014718,2026-03-11,0,,,0,
PAIR_000712,HT_011345,HT_011339,2025-08-14,0,,,0,
PAIR_000713,HT_010856,HT_015633,2025-07-11,1,0.49,39.02,5,5.0
PAIR_000714,HT_017850,HT_012125,2026-03-06,0,,,0,
PAIR_000715,HT_016568,HT_011113,2025-06-15,0,,,0,
PAIR_000716,HT_010713,HT_013365,2025-09-08,0,,,0,
PAIR_000717,HT_018201,HT_010316,2026-01-28,0,,,0,
PAIR_000718,HT_014892,HT_016492,2026-02-20,1,2.91,62.97,11,
PAIR_000719,HT_019198,HT_017404,2025-11-19,1,1.82,33.92,8,3.0
PAIR_000720,HT_010218,HT_012885,2025-12-18,0,,,0,
PAIR_000721,HT_013502,HT_010434,2025-10-25,0,,,0,
PAIR_000722,HT_014073,HT_015660,2025-06-19,1,0.55,18.49,8,3.0
PAIR_000723,HT_015877,HT_011710,2025-07-11,0,,,0,
PAIR_000724,HT_019004,HT_018531,2025-12-22,0,,,0,
PAIR_000725,HT_018108,HT_015039,2026-01-16,0,,,0,
PAIR_000726,HT_014459,HT_013804,2026-01-22,0,,,0,
PAIR_000727,HT_010435,HT_010455,2025-11-01,1,2.36,6.46,8,
PAIR_000728,HT_016668,HT_011939,2025-11-28,0,,,0,
PAIR_000729,HT_010655,HT_011404,2025-12-01,1,2.17,37.29,5,5.0
PAIR_000730,HT_018669,HT_014512,2025-11-13,0,,,0,
PAIR_000731,HT_015188,HT_012636,2026-01-31,1,0.6,39.18,8,3.0
PAIR_000732,HT_014701,HT_010464,2025-06-27,1,4.62,16.97,8,
PAIR_000733,HT_017045,HT_015657,2025-10-03,0,,,0,
PAIR_000734,HT_016212,HT_015917,2025-06-01,1,0.08,39.68,5,4.0
PAIR_000735,HT_010894,HT_015153,2025-08-30,1,2.12,39.08,12,5.0
PAIR_000736,HT_015794,HT_017624,2026-02-21,1,0.52,60.57,12,3.0
PAIR_000737,HT_011090,HT_015899,2025-08-29,0,,,0,
PAIR_000738,HT_019826,HT_014410,2026-02-27,0,,,0,
PAIR_000739,HT_010650,HT_017949,2025-07-30,0,,,0,
PAIR_000740,HT_017285,HT_018556,2025-06-30,1,2.25,9.59,9,3.0
PAIR_000741,HT_012916,HT_018480,2025-05-20,0,,,0,
PAIR_000742,HT_010477,HT_017326,2026-03-16,0,,,0,
PAIR_000743,HT_019152,HT_018986,2026-01-11,1,2.44,66.07,10,3.0
PAIR_000744,HT_018882,HT_016515,2025-07-24,1,1.34,9.14,6,
PAIR_000745,HT_011550,HT_010625,2026-01-16,1,1.1,19.42,12,4.0
PAIR_000746,HT_015662,HT_017373,2026-03-08,1,4.55,31.02,8,4.0
PAIR_000747,HT_015532,HT_010372,2026-03-10,0,,,0,
PAIR_000748,HT_018333,HT_013519,2026-03-07,1,0.97,26.48,5,4.0
PAIR_000749,HT_014933,HT_019628,2026-01-08,1,0.32,23.82,6,3.0
