user_id,activity_date,activity_type,session_duration_min,device_type
HT_010018,2025-11-03,like,10.8,iOS
HT_010018,2025-09-16,login,13.23,iOS
HT_010018,2026-02-13,login,3.57,Android
HT_010018,2025-10-20,login,0.75,iOS
HT_010018,2025-11-12,login,7.75,Android
HT_010018,2026-01-05,send_message,8.63,iOS
HT_010018,2026-02-06,share_content,16.47,Android
HT_010018,2025-10-02,share_content,27.6,Android
HT_010018,2026-02-23,send_message,1.81,iOS
HT_010018,2025-12-24,login,11.02,Android
HT_010019,2025-12-06,login,4.88,Web
HT_010019,2026-04-01,send_message,3.41,Android
HT_010019,2026-01-17,voice_call,0.5,iOS
HT_010019,2026-01-18,post_moment,0.64,iOS
HT_010019,2026-01-20,send_message,1.08,Android
HT_010019,2025-12-06,post_moment,7.34,iOS
HT_010020,2025-10-10,login,0.5,Android
HT_010020,2026-03-04,login,4.46,iOS
HT_010020,2026-02-07,login,26.36,Android
HT_010020,2025-10-07,comment,0.5,Android
HT_010020,2026-04-02,video_call,18.12,Android
HT_010020,2025-09-08,send_message,4.13,iOS
HT_010020,2025-12-27,login,25.17,Android
HT_010020,2025-10-02,like,7.46,Android
HT_010020,2025-08-28,voice_call,2.0,Android
HT_010020,2026-04-08,video_call,15.95,Android
HT_010020,2025-12-24,voice_call,16.88,iOS
HT_010020,2025-10-09,like,4.13,iOS
HT_010020,2025-10-25,send_message,11.14,Web
HT_010020,2025-10-28,send_message,12.77,Android
HT_010020,2026-02-05,video_call,4.02,Android
HT_010020,2026-02-12,login,22.28,iOS
HT_010020,2025-12-07,login,1.01,iOS
HT_010020,2026-03-21,login,5.06,Android
HT_010021,2026-01-18,login,8.1,Android
HT_010021,2026-02-14,like,11.28,iOS
HT_010021,2026-04-08,login,7.8,iOS
HT_010021,2026-03-27,send_message,19.44,Android
HT_010021,2026-02-13,like,0.5,Android
HT_010021,2026-01-30,login,1.38,Android
HT_010021,2026-04-11,voice_call,5.07,Android
HT_010021,2026-02-01,post_moment,4.43,Android
HT_010021,2026-01-23,like,6.12,iOS
HT_010021,2026-01-19,like,3.46,Android
HT_010021,2026-03-29,send_message,21.19,Web
HT_010021,2026-03-30,login,12.35,Android
HT_010021,2026-03-03,login,2.06,iOS
HT_010021,2026-02-17,voice_call,2.81,iOS
HT_010021,2026-01-24,like,11.0,iOS
HT_010021,2026-03-12,login,11.13,iOS
HT_010021,2026-03-04,send_message,4.16,iOS
HT_010021,2026-04-06,send_message,8.14,Android
HT_010021,2026-03-27,login,0.5,Android
HT_010021,2026-04-06,send_message,5.39,iOS
HT_010021,2026-02-06,comment,13.56,Android
HT_010021,2026-01-25,post_moment,12.09,Android
HT_010021,2026-03-28,comment,10.34,iOS
HT_010021,2026-02-18,send_message,2.05,Android
HT_010021,2026-04-08,comment,3.58,iOS
HT_010021,2026-03-20,voice_call,3.19,Android
HT_010021,2026-03-14,send_message,61.03,iOS
HT_010021,2026-02-14,login,2.89,iOS
HT_010021,2026-02-19,like,8.69,iOS
HT_010021,2026-03-23,send_message,9.8,Android
HT_010021,2026-02-04,send_message,4.82,iOS
HT_010021,2026-03-24,send_message,16.15,Android
HT_010021,2026-01-29,voice_call,22.01,iOS
HT_010022,2025-10-06,comment,0.85,iOS
HT_010022,2025-08-02,comment,21.2,iOS
HT_010022,2025-10-04,login,4.65,Android
HT_010022,2026-01-26,voice_call,0.5,iOS
HT_010022,2025-09-20,login,4.18,iOS
HT_010022,2025-08-12,login,15.44,Android
HT_010022,2025-08-17,send_message,13.5,Android
HT_010022,2026-03-23,video_call,4.29,iOS
HT_010022,2025-07-29,video_call,3.4,Android
HT_010022,2025-07-14,post_moment,2.12,Android
HT_010022,2026-03-16,login,11.59,Android
HT_010022,2025-08-17,send_message,16.33,Android
HT_010022,2025-09-29,comment,2.35,iOS
HT_010022,2025-10-24,like,16.05,Web
HT_010022,2025-07-12,login,6.34,iOS
HT_010022,2025-07-12,send_message,0.69,Android
HT_010022,2025-10-21,login,1.49,Android
HT_010022,2025-11-29,complete_lesson,6.46,Android
HT_010022,2025-08-25,like,4.6,iOS
HT_010022,2025-09-27,send_message,7.25,iOS
HT_010022,2025-08-12,send_message,72.48,iOS
HT_010022,2026-02-01,post_moment,3.73,Web
HT_010022,2026-01-13,login,3.39,Android
HT_010022,2026-02-13,login,7.22,iOS
HT_010022,2025-11-12,send_message,7.4,Android
HT_010022,2025-12-08,login,15.47,Android
HT_010022,2026-01-06,like,7.18,Android
HT_010022,2026-01-11,login,5.46,Android
HT_010022,2026-04-04,voice_call,5.2,Android
HT_010022,2025-09-28,send_message,7.88,Android
HT_010022,2025-07-08,login,2.02,iOS
HT_010022,2025-08-05,send_message,28.17,Web
HT_010022,2025-12-17,send_message,9.13,Android
HT_010022,2025-09-30,login,11.89,iOS
HT_010022,2026-02-08,send_message,3.94,iOS
HT_010022,2025-09-05,like,23.07,Android
HT_010022,2025-07-25,video_call,1.51,Android
HT_010022,2025-08-16,like,4.24,Android
HT_010022,2025-12-26,login,10.56,Android
HT_010022,2025-07-19,send_message,12.85,Android
HT_010023,2025-09-15,login,0.63,iOS
HT_010023,2025-11-06,login,0.5,Android
HT_010023,2025-09-18,login,6.35,iOS
HT_010023,2025-12-29,login,1.57,iOS
HT_010023,2025-12-28,like,19.26,Android
HT_010023,2025-11-28,login,22.76,iOS
HT_010023,2025-10-07,like,6.37,Android
HT_010023,2025-06-07,login,13.98,iOS
HT_010023,2025-09-03,send_message,3.12,iOS
HT_010023,2025-08-07,voice_call,7.26,Android
HT_010023,2025-12-04,share_content,4.14,Android
HT_010023,2025-09-20,post_moment,10.32,Android
HT_010023,2025-10-31,video_call,14.57,Android
HT_010023,2025-11-09,send_message,2.97,iOS
HT_010023,2025-06-12,send_message,0.91,iOS
HT_010023,2025-07-03,login,6.95,Android
HT_010023,2025-06-29,login,5.55,iOS
HT_010023,2025-12-29,post_moment,0.88,iOS
HT_010023,2025-09-20,send_message,7.46,iOS
HT_010023,2025-08-09,share_content,2.16,Android
HT_010023,2025-11-26,login,14.82,iOS
HT_010023,2025-08-06,login,6.51,iOS
HT_010023,2026-02-03,like,8.72,iOS
HT_010023,2025-07-24,login,2.89,Android
HT_010023,2025-11-12,login,6.5,Android
HT_010023,2025-08-19,post_moment,33.92,iOS
HT_010023,2025-08-22,like,15.66,Android
HT_010023,2025-06-20,like,5.22,Android
HT_010023,2025-10-01,send_message,1.06,Android
HT_010023,2025-11-27,like,2.7,iOS
HT_010023,2026-04-12,voice_call,3.84,iOS
HT_010023,2026-03-05,post_moment,5.08,iOS
HT_010024,2026-03-28,login,15.79,Android
HT_010024,2026-04-06,post_moment,0.67,iOS
HT_010024,2026-03-17,start_lesson,11.44,iOS
HT_010024,2026-04-02,post_moment,14.96,Android
HT_010024,2026-03-12,login,40.91,Android
HT_010024,2026-04-08,send_message,23.4,Android
HT_010024,2026-03-25,login,0.94,iOS
HT_010024,2026-03-31,post_moment,5.59,Web
HT_010024,2026-03-14,login,9.44,iOS
HT_010024,2026-03-21,login,8.14,iOS
HT_010024,2026-04-07,send_message,8.67,Android
HT_010024,2026-03-21,video_call,7.02,iOS
HT_010024,2026-03-18,like,1.18,iOS
HT_010024,2026-03-16,voice_call,5.0,iOS
HT_010024,2026-03-27,complete_lesson,4.49,iOS
HT_010024,2026-03-13,voice_call,23.21,iOS
HT_010024,2026-04-06,like,13.62,iOS
HT_010024,2026-03-25,comment,11.55,Android
HT_010024,2026-03-15,login,1.17,iOS
HT_010024,2026-03-22,login,23.02,iOS
HT_010024,2026-03-25,send_message,3.42,Android
HT_010024,2026-04-02,send_message,7.22,iOS
HT_010024,2026-04-07,voice_call,25.6,Android
HT_010024,2026-03-16,comment,14.71,Android
HT_010024,2026-03-17,voice_call,13.77,Android
HT_010024,2026-03-28,login,2.17,iOS
HT_010024,2026-03-30,login,17.06,Web
HT_010024,2026-04-11,send_message,3.41,Android
HT_010024,2026-03-30,login,2.22,iOS
HT_010024,2026-03-27,login,8.33,Android
HT_010024,2026-03-31,login,18.68,Android
HT_010024,2026-03-28,voice_call,2.11,iOS
HT_010024,2026-03-19,post_moment,0.85,iOS
HT_010024,2026-03-12,login,13.49,Android
HT_010024,2026-03-24,share_content,3.49,iOS
HT_010025,2025-08-29,login,0.5,iOS
HT_010025,2025-07-31,video_call,0.88,Android
HT_010025,2026-03-29,login,4.68,Android
HT_010025,2026-02-28,post_moment,17.03,iOS
HT_010025,2025-12-28,like,10.64,iOS
HT_010025,2025-12-15,login,6.31,Android
HT_010025,2026-01-31,login,9.4,Android
HT_010025,2025-12-11,post_moment,6.04,Android
HT_010025,2026-02-22,share_content,6.91,Web
HT_010025,2025-07-30,login,1.51,Android
HT_010025,2025-09-19,like,4.45,Android
HT_010025,2025-11-16,like,4.29,iOS
HT_010025,2025-09-13,send_message,8.22,iOS
HT_010025,2026-03-15,login,3.05,Android
HT_010025,2025-12-09,login,26.43,Android
HT_010025,2026-01-31,send_message,15.68,Android
HT_010025,2025-07-29,login,20.17,Android
HT_010025,2025-11-20,send_message,1.54,Android
HT_010025,2026-02-03,video_call,1.92,iOS
HT_010025,2025-11-06,login,9.13,Web
HT_010025,2025-11-13,post_moment,11.71,Android
HT_010025,2025-09-25,send_message,1.34,Web
HT_010025,2025-11-10,post_moment,38.32,iOS
HT_010025,2026-04-04,login,19.28,Android
HT_010025,2026-03-11,like,23.17,iOS
HT_010025,2025-11-04,send_message,37.39,iOS
HT_010025,2025-08-10,like,7.34,Android
HT_010025,2025-12-09,comment,1.02,Web
HT_010025,2025-12-16,login,1.41,Android
HT_010026,2026-03-21,share_content,8.91,iOS
HT_010026,2026-03-10,login,15.96,Android
HT_010026,2025-12-21,like,9.33,iOS
HT_010026,2026-04-12,login,4.81,iOS
HT_010026,2026-02-02,post_moment,24.39,iOS
HT_010026,2026-01-06,send_message,29.24,iOS
HT_010026,2026-03-16,login,11.46,Android
HT_010026,2025-12-12,login,14.34,Android
HT_010026,2026-03-02,send_message,27.47,iOS
HT_010026,2026-02-12,login,3.86,iOS
HT_010026,2026-01-10,login,5.91,Android
HT_010026,2025-12-14,comment,15.35,Android
HT_010026,2026-03-05,comment,26.8,Android
HT_010026,2026-03-08,post_moment,4.63,iOS
HT_010026,2026-02-08,comment,13.47,Web
HT_010026,2026-01-28,send_message,7.22,Android
HT_010026,2026-01-03,share_content,11.16,Android
HT_010026,2026-01-21,login,7.04,iOS
HT_010026,2026-01-08,comment,1.73,Android
HT_010026,2026-01-26,login,3.58,iOS
HT_010026,2026-02-21,send_message,1.71,iOS
HT_010026,2026-03-21,login,9.29,Android
HT_010026,2026-03-15,video_call,7.5,Android
HT_010026,2026-01-15,login,49.77,iOS
HT_010026,2026-02-28,login,3.26,iOS
HT_010026,2026-01-25,login,9.03,iOS
HT_010026,2026-02-01,post_moment,8.47,Android
HT_010026,2026-02-09,video_call,11.33,iOS
HT_010026,2026-01-13,send_message,3.17,Android
HT_010026,2026-01-21,login,0.51,iOS
HT_010026,2026-03-19,voice_call,15.38,iOS
HT_010026,2026-03-30,voice_call,2.45,Android
HT_010026,2026-03-19,voice_call,18.87,iOS
HT_010026,2026-03-06,voice_call,1.75,Web
HT_010026,2026-03-06,post_moment,10.77,Android
HT_010026,2026-02-14,comment,14.62,iOS
HT_010026,2026-02-09,login,3.02,iOS
HT_010026,2026-02-01,comment,12.71,iOS
HT_010026,2026-02-26,login,6.21,Android
HT_010026,2025-12-25,send_message,10.42,Web
HT_010026,2026-01-10,send_message,40.42,iOS
HT_010027,2026-02-03,send_message,15.42,iOS
HT_010027,2025-11-20,login,26.73,iOS
HT_010027,2026-01-09,send_message,6.39,iOS
HT_010027,2026-01-21,share_content,6.43,iOS
HT_010027,2026-01-30,send_message,2.48,iOS
HT_010027,2026-03-10,send_message,12.87,iOS
HT_010027,2026-02-18,login,35.42,Android
HT_010027,2026-03-08,send_message,1.25,iOS
HT_010027,2026-01-14,send_message,5.94,iOS
HT_010027,2026-02-09,post_moment,7.95,Android
HT_010027,2026-01-30,login,16.01,Android
HT_010027,2026-04-08,send_message,16.41,Android
HT_010027,2026-01-14,send_message,5.49,Android
HT_010027,2026-01-26,video_call,27.97,Android
HT_010027,2026-01-01,login,2.99,iOS
HT_010027,2026-01-14,like,5.85,Android
HT_010027,2026-02-18,send_message,7.87,Android
HT_010028,2026-04-10,like,1.29,Web
HT_010028,2025-12-06,like,8.12,iOS
HT_010028,2025-12-31,comment,3.95,iOS
HT_010028,2026-04-06,like,17.66,Android
HT_010028,2025-09-15,voice_call,6.61,iOS
HT_010028,2026-01-07,login,14.57,Android
HT_010028,2025-08-11,login,22.7,Android
HT_010028,2026-02-12,login,1.73,Android
HT_010028,2025-10-18,login,5.97,iOS
HT_010028,2026-03-28,login,0.5,Android
HT_010028,2025-10-03,send_message,0.54,iOS
HT_010028,2025-11-15,post_moment,7.07,Android
HT_010028,2025-09-15,like,2.36,Android
HT_010028,2025-11-14,login,8.75,Android
HT_010028,2026-02-27,login,3.82,iOS
HT_010028,2025-12-10,login,46.57,Android
HT_010028,2025-10-10,login,15.79,Android
HT_010028,2025-09-11,login,7.02,Web
HT_010028,2025-09-30,post_moment,29.44,iOS
HT_010028,2025-08-29,send_message,9.95,Android
HT_010028,2025-12-05,like,1.06,iOS
HT_010028,2026-04-09,comment,17.36,iOS
HT_010028,2025-11-29,send_message,11.6,Android
HT_010028,2025-12-01,post_moment,2.38,iOS
HT_010028,2025-09-17,login,8.61,Android
HT_010028,2025-08-21,send_message,8.87,Android
HT_010028,2025-08-10,like,0.59,iOS
HT_010028,2025-08-17,start_lesson,2.88,Android
HT_010028,2026-02-28,send_message,14.86,iOS
HT_010028,2026-01-23,login,6.77,iOS
HT_010028,2025-11-11,voice_call,1.71,Android
HT_010028,2025-10-07,voice_call,21.82,iOS
HT_010028,2025-11-25,send_message,11.92,iOS
HT_010028,2025-09-16,send_message,4.81,iOS
HT_010028,2026-04-12,send_message,6.96,Android
HT_010028,2026-04-10,login,8.55,iOS
HT_010028,2025-12-01,video_call,2.66,Android
HT_010028,2025-10-30,send_message,12.71,Android
HT_010028,2025-07-17,login,13.68,Android
HT_010028,2026-02-06,login,0.55,iOS
HT_010028,2025-12-25,send_message,29.46,Android
HT_010028,2026-03-10,send_message,21.21,iOS
HT_010028,2026-01-21,post_moment,3.18,iOS
HT_010029,2025-09-18,voice_call,1.18,iOS
HT_010029,2026-02-12,share_content,13.02,Android
HT_010029,2026-02-02,share_content,9.43,Android
HT_010029,2025-12-08,voice_call,10.99,Android
HT_010029,2026-03-15,send_message,13.1,iOS
HT_010029,2025-09-20,send_message,4.43,iOS
HT_010029,2026-01-01,comment,20.46,iOS
HT_010029,2025-09-11,login,15.18,Web
HT_010029,2026-02-08,comment,5.55,iOS
HT_010029,2025-12-25,login,3.17,Android
HT_010029,2026-03-26,login,1.38,iOS
HT_010029,2026-02-04,video_call,3.63,iOS
HT_010029,2025-11-13,like,11.05,iOS
HT_010029,2025-09-21,comment,5.0,Android
HT_010029,2025-10-15,login,8.41,iOS
HT_010029,2026-01-10,like,1.43,Android
HT_010029,2025-11-24,login,6.0,iOS
HT_010029,2025-12-22,video_call,3.99,Android
HT_010029,2025-08-17,voice_call,8.78,iOS
HT_010029,2025-10-25,like,10.18,Android
HT_010029,2026-02-11,start_lesson,3.83,iOS
HT_010029,2026-04-08,voice_call,2.83,iOS
HT_010029,2026-03-05,complete_lesson,9.43,iOS
HT_010029,2026-02-14,post_moment,14.01,iOS
HT_010029,2025-09-01,send_message,13.2,Android
HT_010029,2026-03-20,send_message,13.68,Android
HT_010029,2026-03-18,login,1.41,Android
HT_010029,2025-09-29,login,9.95,iOS
HT_010029,2025-12-15,login,0.5,iOS
HT_010029,2025-09-25,like,13.08,Android
HT_010029,2025-10-22,send_message,3.18,Android
HT_010029,2025-11-06,start_lesson,18.68,Android
HT_010029,2025-08-25,login,14.52,Android
HT_010029,2026-03-14,send_message,2.95,Android
HT_010029,2025-08-21,login,12.68,Android
HT_010029,2026-04-10,login,22.0,Android
HT_010029,2025-12-02,post_moment,25.83,Android
HT_010029,2026-03-29,start_lesson,32.3,Web
HT_010029,2026-01-10,video_call,3.03,iOS
HT_010029,2025-11-25,login,0.5,Android
HT_010029,2026-01-28,login,32.33,iOS
HT_010029,2026-03-05,like,1.32,Android
HT_010029,2026-01-27,login,6.6,Android
HT_010029,2026-03-03,post_moment,12.88,Android
HT_010029,2025-12-25,login,1.74,Android
HT_010029,2025-12-07,login,28.01,Android
HT_010029,2025-08-21,video_call,13.53,iOS
HT_010030,2025-10-22,voice_call,21.79,iOS
HT_010030,2026-01-04,login,13.45,iOS
HT_010030,2026-01-28,send_message,7.08,iOS
HT_010030,2025-11-19,login,4.87,iOS
HT_010030,2025-10-16,login,10.3,Web
HT_010030,2026-01-17,video_call,6.2,Android
HT_010030,2025-08-23,send_message,12.93,iOS
HT_010030,2025-08-29,login,1.11,Android
HT_010030,2025-10-30,start_lesson,0.51,Android
HT_010030,2025-11-13,like,5.21,Web
HT_010030,2026-02-13,voice_call,2.2,Android
HT_010030,2025-09-04,login,25.85,Android
HT_010030,2025-11-03,video_call,0.79,Android
HT_010030,2026-03-20,like,1.31,Android
HT_010030,2025-09-27,video_call,5.53,Android
HT_010030,2026-04-11,send_message,3.49,iOS
HT_010030,2025-09-11,send_message,8.17,iOS
HT_010030,2025-08-21,login,15.7,Android
HT_010030,2026-02-20,login,2.17,Android
HT_010030,2025-11-15,send_message,3.15,Android
HT_010030,2026-02-16,comment,1.72,Android
HT_010030,2026-02-25,send_message,1.25,Android
HT_010030,2025-09-10,like,2.63,Android
HT_010030,2026-03-20,login,4.74,Web
HT_010030,2025-08-12,send_message,8.3,Android
HT_010030,2026-01-22,send_message,0.77,Android
HT_010030,2025-10-25,video_call,11.19,iOS
HT_010030,2025-08-05,login,0.59,iOS
HT_010030,2026-01-11,voice_call,9.37,iOS
HT_010030,2026-04-10,voice_call,17.13,iOS
HT_010030,2025-10-12,send_message,8.15,Android
HT_010030,2025-11-15,like,38.79,iOS
HT_010030,2025-11-13,post_moment,4.94,Android
HT_010030,2025-09-12,send_message,11.32,Android
HT_010030,2025-12-20,login,1.38,Android
HT_010030,2026-03-20,share_content,13.23,Web
HT_010030,2025-08-15,like,1.16,Android
HT_010031,2025-09-25,send_message,13.5,Android
HT_010031,2025-11-30,send_message,8.3,iOS
HT_010031,2026-04-01,login,35.9,Android
HT_010031,2025-11-01,video_call,4.68,Android
HT_010031,2025-11-02,post_moment,14.16,iOS
HT_010031,2026-02-21,login,9.69,iOS
HT_010031,2026-01-10,send_message,1.58,Android
HT_010031,2026-04-05,send_message,20.19,Android
HT_010031,2025-10-19,post_moment,4.62,iOS
HT_010031,2026-01-06,send_message,10.72,Android
HT_010031,2025-09-08,voice_call,3.5,Android
HT_010031,2026-02-01,login,38.71,iOS
HT_010031,2025-11-13,voice_call,14.26,Android
HT_010031,2026-01-10,login,10.18,iOS
HT_010031,2025-12-21,complete_lesson,5.96,Android
HT_010031,2026-03-05,like,14.18,Android
HT_010031,2025-09-06,login,29.02,Android
HT_010031,2025-09-24,like,37.94,Android
HT_010031,2025-10-22,send_message,22.61,Android
HT_010031,2025-10-29,login,6.69,Android
HT_010031,2025-09-24,login,21.06,Web
HT_010031,2025-10-03,send_message,3.78,Android
HT_010031,2025-12-03,video_call,4.77,iOS
HT_010031,2025-12-08,like,10.55,Android
HT_010031,2026-04-05,like,15.03,Android
HT_010031,2025-10-18,send_message,23.24,Android
HT_010031,2026-03-14,voice_call,16.15,iOS
HT_010031,2025-10-11,send_message,4.01,Web
HT_010031,2026-03-14,login,8.75,Android
HT_010031,2026-02-21,like,3.78,iOS
HT_010031,2025-12-29,video_call,9.17,Android
HT_010031,2025-10-12,send_message,0.75,iOS
HT_010031,2025-12-23,login,5.62,iOS
HT_010031,2025-10-11,login,3.07,iOS
HT_010031,2026-03-14,login,5.69,iOS
HT_010031,2025-12-28,send_message,45.3,Android
HT_010031,2025-09-26,login,6.67,iOS
HT_010031,2025-10-15,comment,19.95,iOS
HT_010031,2026-02-17,login,3.01,iOS
HT_010031,2025-12-12,login,0.51,Web
HT_010031,2026-04-05,comment,2.3,iOS
HT_010031,2025-10-22,post_moment,7.4,iOS
HT_010031,2026-04-10,video_call,4.1,iOS
HT_010031,2026-02-27,login,7.89,iOS
HT_010031,2026-03-31,send_message,21.99,iOS
HT_010031,2025-10-12,send_message,2.5,Android
HT_010032,2025-12-26,voice_call,8.69,iOS
HT_010032,2025-08-20,login,4.57,Web
HT_010032,2025-12-25,login,4.6,Android
HT_010032,2025-07-25,like,4.99,Android
HT_010032,2026-03-18,post_moment,11.92,iOS
HT_010032,2025-11-15,like,2.14,Android
HT_010032,2025-11-13,complete_lesson,1.97,iOS
HT_010032,2026-01-29,like,2.94,Android
HT_010032,2025-11-27,login,21.63,Android
HT_010032,2025-12-10,send_message,15.85,Android
HT_010032,2025-10-26,login,23.08,iOS
HT_010032,2025-09-14,login,25.06,iOS
HT_010032,2026-01-09,post_moment,10.46,Android
HT_010032,2025-11-23,post_moment,18.91,iOS
HT_010032,2025-10-28,post_moment,34.88,Android
HT_010032,2026-02-07,login,18.69,iOS
HT_010032,2026-03-18,post_moment,5.68,Web
HT_010032,2025-07-21,login,5.6,Android
HT_010032,2025-08-03,like,6.78,Android
HT_010032,2026-01-10,login,3.76,Android
HT_010032,2026-03-22,comment,9.22,Android
HT_010032,2025-11-25,send_message,8.08,Android
HT_010032,2026-01-02,send_message,8.0,iOS
HT_010032,2025-10-14,login,4.1,Android
HT_010032,2025-09-05,post_moment,3.73,iOS
HT_010032,2026-02-10,like,8.08,Android
HT_010032,2025-10-02,send_message,11.93,iOS
HT_010032,2026-03-25,send_message,8.79,Android
HT_010032,2025-09-30,comment,7.04,Web
HT_010032,2025-09-21,post_moment,18.38,Android
HT_010032,2026-03-05,post_moment,5.69,iOS
HT_010032,2025-12-28,share_content,7.36,Android
HT_010032,2025-09-05,comment,21.6,iOS
HT_010032,2025-07-30,comment,3.08,Android
HT_010032,2025-12-21,send_message,7.65,Android
HT_010032,2025-11-15,voice_call,19.58,iOS
HT_010032,2026-02-26,send_message,18.39,iOS
HT_010032,2025-07-30,login,1.14,iOS
